"","datetime","X","date","ph","Station","TideHeight"
"39309",2019-03-30 23:00:00,19654,"2019-03-30",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48230577069645
"39311",2019-03-31 00:00:00,19655,"2019-03-31",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31998626880895
"39313",2019-03-31 01:00:00,19656,"2019-03-31",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0875923909495
"39323",2019-03-31 06:00:00,19661,"2019-03-31",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05466620371524
"39325",2019-03-31 07:00:00,19662,"2019-03-31",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27804990051929
"39329",2019-03-31 09:00:00,19664,"2019-03-31",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57030052793323
"39331",2019-03-31 10:00:00,19665,"2019-03-31",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5245401011822
"39353",2019-03-31 21:00:00,19676,"2019-03-31",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27707259736783
"39355",2019-03-31 22:00:00,19677,"2019-03-31",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4876896645201
"39357",2019-03-31 23:00:00,19678,"2019-03-31",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5530189135647
"39373",2019-04-01 07:00:00,19686,"2019-04-01",7.85,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06275293578711
"39375",2019-04-01 08:00:00,19687,"2019-04-01",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31453940351637
"39377",2019-04-01 09:00:00,19688,"2019-04-01",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.51858715228573
"39379",2019-04-01 10:00:00,19689,"2019-04-01",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.6057772457259
"39381",2019-04-01 11:00:00,19690,"2019-04-01",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52691987925709
"39383",2019-04-01 12:00:00,19691,"2019-04-01",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27994795490473
"39401",2019-04-01 21:00:00,19700,"2019-04-01",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16112344135791
"39403",2019-04-01 22:00:00,19701,"2019-04-01",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42856009349413
"39405",2019-04-01 23:00:00,19702,"2019-04-01",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57335940964448
"39411",2019-04-02 02:00:00,19705,"2019-04-02",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06535876986094
"39423",2019-04-02 08:00:00,19711,"2019-04-02",7.85,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10441100309129
"39425",2019-04-02 09:00:00,19712,"2019-04-02",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37434522389827
"39427",2019-04-02 10:00:00,19713,"2019-04-02",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57104472971917
"39433",2019-04-02 13:00:00,19716,"2019-04-02",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19577552187018
"39449",2019-04-02 21:00:00,19724,"2019-04-02",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05192428354395
"39473",2019-04-03 09:00:00,19736,"2019-04-03",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16750322523782
"39479",2019-04-03 12:00:00,19739,"2019-04-03",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60631295608533
"39481",2019-04-03 13:00:00,19740,"2019-04-03",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41506185932145
"39483",2019-04-03 14:00:00,19741,"2019-04-03",8.05,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07550345546558
"39499",2019-04-03 22:00:00,19749,"2019-04-03",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27649592849862
"39501",2019-04-03 23:00:00,19750,"2019-04-03",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53322634919258
"39523",2019-04-04 10:00:00,19761,"2019-04-04",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23477390203856
"39525",2019-04-04 11:00:00,19762,"2019-04-04",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48644924431716
"39527",2019-04-04 12:00:00,19763,"2019-04-04",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60879581184469
"39547",2019-04-04 22:00:00,19773,"2019-04-04",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1912561455317
"39549",2019-04-04 23:00:00,19774,"2019-04-04",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48376057020458
"39551",2019-04-05 00:00:00,19775,"2019-04-05",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66404056291597
"39553",2019-04-05 01:00:00,19776,"2019-04-05",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66796033483146
"39555",2019-04-05 02:00:00,19777,"2019-04-05",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47465451788033
"39557",2019-04-05 03:00:00,19778,"2019-04-05",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13063927828213
"39595",2019-04-05 22:00:00,19797,"2019-04-05",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09956000151343
"39597",2019-04-05 23:00:00,19798,"2019-04-05",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41060494424431
"39621",2019-04-06 11:00:00,19810,"2019-04-06",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04416791802275
"39643",2019-04-06 22:00:00,19821,"2019-04-06",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00751297810878
"39671",2019-04-07 12:00:00,19835,"2019-04-07",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07144514174941
"39677",2019-04-07 15:00:00,19838,"2019-04-07",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42543917281308
"39679",2019-04-07 16:00:00,19839,"2019-04-07",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25189510835233
"39693",2019-04-07 23:00:00,19846,"2019-04-07",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20696652139711
"39695",2019-04-08 00:00:00,19847,"2019-04-08",7.95,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48154425032146
"39697",2019-04-08 01:00:00,19848,"2019-04-08",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.68939348189759
"39699",2019-04-08 02:00:00,19849,"2019-04-08",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76332527354719
"39703",2019-04-08 04:00:00,19851,"2019-04-08",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34465090645821
"39721",2019-04-08 13:00:00,19860,"2019-04-08",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06736993715663
"39741",2019-04-08 23:00:00,19870,"2019-04-08",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0978405281963
"39743",2019-04-09 00:00:00,19871,"2019-04-09",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35342964824558
"39745",2019-04-09 01:00:00,19872,"2019-04-09",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58437924948732
"39747",2019-04-09 02:00:00,19873,"2019-04-09",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.73246425995755
"39749",2019-04-09 03:00:00,19874,"2019-04-09",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.73538270387518
"39751",2019-04-09 04:00:00,19875,"2019-04-09",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55246709302377
"39773",2019-04-09 15:00:00,19886,"2019-04-09",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22840811804037
"39775",2019-04-09 16:00:00,19887,"2019-04-09",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32458534375312
"39779",2019-04-09 18:00:00,19889,"2019-04-09",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16517091840406
"39789",2019-04-09 23:00:00,19894,"2019-04-09",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00306439626072
"39791",2019-04-10 00:00:00,19895,"2019-04-10",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21206665978134
"39795",2019-04-10 02:00:00,19897,"2019-04-10",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62459255359088
"39797",2019-04-10 03:00:00,19898,"2019-04-10",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7252552659915
"39823",2019-04-10 16:00:00,19911,"2019-04-10",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17806131619508
"39825",2019-04-10 17:00:00,19912,"2019-04-10",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28690553435901
"39827",2019-04-10 18:00:00,19913,"2019-04-10",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28716691658375
"39829",2019-04-10 19:00:00,19914,"2019-04-10",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19164828771575
"39831",2019-04-10 20:00:00,19915,"2019-04-10",8.05,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05161322074548
"39839",2019-04-11 00:00:00,19919,"2019-04-11",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07532359002403
"39841",2019-04-11 01:00:00,19920,"2019-04-11",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2572640514457
"39845",2019-04-11 03:00:00,19922,"2019-04-11",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61493429758169
"39847",2019-04-11 04:00:00,19923,"2019-04-11",8.05,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.69046315943471
"39849",2019-04-11 05:00:00,19924,"2019-04-11",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62604441898675
"39851",2019-04-11 06:00:00,19925,"2019-04-11",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39748180436589
"39853",2019-04-11 07:00:00,19926,"2019-04-11",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03365748675616
"39881",2019-04-11 21:00:00,19940,"2019-04-11",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13076688683417
"39883",2019-04-11 22:00:00,19941,"2019-04-11",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0097171123403
"39931",2019-04-12 22:00:00,19965,"2019-04-12",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19490894886696
"39933",2019-04-12 23:00:00,19966,"2019-04-12",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03779998434014
"39973",2019-04-13 19:00:00,19986,"2019-04-13",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23879300259795
"39975",2019-04-13 20:00:00,19987,"2019-04-13",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43859586788014
"39981",2019-04-13 23:00:00,19990,"2019-04-13",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21620374303537
"40003",2019-04-14 10:00:00,20001,"2019-04-14",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15987839140574
"40021",2019-04-14 19:00:00,20010,"2019-04-14",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05114090061509
"40025",2019-04-14 21:00:00,20012,"2019-04-14",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57020854788295
"40027",2019-04-14 22:00:00,20013,"2019-04-14",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60042479195318
"40031",2019-04-15 00:00:00,20015,"2019-04-15",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17437473800739
"40045",2019-04-15 07:00:00,20022,"2019-04-15",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43938873536411
"40047",2019-04-15 08:00:00,20023,"2019-04-15",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63178136977965
"40053",2019-04-15 11:00:00,20026,"2019-04-15",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22126785065417
"40071",2019-04-15 20:00:00,20035,"2019-04-15",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20877026430297
"40073",2019-04-15 21:00:00,20036,"2019-04-15",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53262594375125
"40075",2019-04-15 22:00:00,20037,"2019-04-15",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.70826490076519
"40077",2019-04-15 23:00:00,20038,"2019-04-15",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.67100714458979
"40079",2019-04-16 00:00:00,20039,"2019-04-16",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42656465344217
"40093",2019-04-16 07:00:00,20046,"2019-04-16",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10490834924746
"40095",2019-04-16 08:00:00,20047,"2019-04-16",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41483650704487
"40097",2019-04-16 09:00:00,20048,"2019-04-16",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.64957047823699
"40101",2019-04-16 11:00:00,20050,"2019-04-16",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59332726027088
"40103",2019-04-16 12:00:00,20051,"2019-04-16",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2537297712664
"40119",2019-04-16 20:00:00,20059,"2019-04-16",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01249449882821
"40121",2019-04-16 21:00:00,20060,"2019-04-16",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40704458669689
"40127",2019-04-17 00:00:00,20063,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.68577633955698
"40129",2019-04-17 01:00:00,20064,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3351940545061
"40143",2019-04-17 08:00:00,20071,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04815391497732
"40145",2019-04-17 09:00:00,20072,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39815847275143
"40149",2019-04-17 11:00:00,20074,"2019-04-17",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.74875447604976
"40151",2019-04-17 12:00:00,20075,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60564896054274
"40153",2019-04-17 13:00:00,20076,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.24950213990524
"40169",2019-04-17 21:00:00,20084,"2019-04-17",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23357091816876
"40171",2019-04-17 22:00:00,20085,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61269613441623
"40173",2019-04-17 23:00:00,20086,"2019-04-17",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.85877362425305
"40193",2019-04-18 09:00:00,20096,"2019-04-18",8.05,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00984792969343
"40195",2019-04-18 10:00:00,20097,"2019-04-18",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38319985968499
"40197",2019-04-18 11:00:00,20098,"2019-04-18",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.65490860644502
"40199",2019-04-18 12:00:00,20099,"2019-04-18",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.73626768095119
"40201",2019-04-18 13:00:00,20100,"2019-04-18",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57847579292421
"40203",2019-04-18 14:00:00,20101,"2019-04-18",8.15,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21444386488426
"40217",2019-04-18 21:00:00,20108,"2019-04-18",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05171261955132
