"","datetime","X","date","water_temp","F_temp","month_yr","Station","TideHeight"
"51475",2019-12-09 09:00:00,25715,"2019-12-09",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.89068978442445
"51477",2019-12-09 10:00:00,25716,"2019-12-09",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.82527020608436
"51479",2019-12-09 11:00:00,25717,"2019-12-09",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.56891177170927
"51481",2019-12-09 12:00:00,25718,"2019-12-09",12.2,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16591343743881
"51501",2019-12-09 22:00:00,25728,"2019-12-09",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3619556628188
"51503",2019-12-09 23:00:00,25729,"2019-12-09",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41137065188101
"51505",2019-12-10 00:00:00,25730,"2019-12-10",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.30964668036001
"51507",2019-12-10 01:00:00,25731,"2019-12-10",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10696792796811
"51517",2019-12-10 06:00:00,25736,"2019-12-10",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1528527183031
"51519",2019-12-10 07:00:00,25737,"2019-12-10",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44053962533024
"51521",2019-12-10 08:00:00,25738,"2019-12-10",12.4,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71363721642198
"51529",2019-12-10 12:00:00,25742,"2019-12-10",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41391000972146
"51549",2019-12-10 22:00:00,25752,"2019-12-10",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25701797961656
"51551",2019-12-10 23:00:00,25753,"2019-12-10",12.5,2,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43085559435312
"51553",2019-12-11 00:00:00,25754,"2019-12-11",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44631973971464
"51555",2019-12-11 01:00:00,25755,"2019-12-11",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31194798136296
"51557",2019-12-11 02:00:00,25756,"2019-12-11",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09777066695358
"51565",2019-12-11 06:00:00,25760,"2019-12-11",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05425473541514
"51567",2019-12-11 07:00:00,25761,"2019-12-11",12.4,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31547305090167
"51597",2019-12-11 22:00:00,25776,"2019-12-11",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06798903674323
"51599",2019-12-11 23:00:00,25777,"2019-12-11",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3434963538288
"51601",2019-12-12 00:00:00,25778,"2019-12-12",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48590356238947
"51603",2019-12-12 01:00:00,25779,"2019-12-12",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46066217187969
"51605",2019-12-12 02:00:00,25780,"2019-12-12",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29664175478327
"51607",2019-12-12 03:00:00,25781,"2019-12-12",12.5,2,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08090175090131
"51625",2019-12-12 12:00:00,25790,"2019-12-12",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.88331707216222
"51627",2019-12-12 13:00:00,25791,"2019-12-12",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52908849536
"51629",2019-12-12 14:00:00,25792,"2019-12-12",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01039007027448
"51647",2019-12-12 23:00:00,25801,"2019-12-12",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16514425303189
"51649",2019-12-13 00:00:00,25802,"2019-12-13",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41816787749473
"51651",2019-12-13 01:00:00,25803,"2019-12-13",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52173498562428
"51653",2019-12-13 02:00:00,25804,"2019-12-13",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4567318123622
"51657",2019-12-13 04:00:00,25806,"2019-12-13",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06446144660326
"51697",2019-12-14 00:00:00,25826,"2019-12-14",12.8,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25390649248034
"51699",2019-12-14 01:00:00,25827,"2019-12-14",12.8,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47760677848199
"51701",2019-12-14 02:00:00,25828,"2019-12-14",12.7,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.54180231449172
"51703",2019-12-14 03:00:00,25829,"2019-12-14",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4435919998396
"51705",2019-12-14 04:00:00,25830,"2019-12-14",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.24683342415485
"51707",2019-12-14 05:00:00,25831,"2019-12-14",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05403130265972
"51713",2019-12-14 08:00:00,25834,"2019-12-14",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14062843565743
"51715",2019-12-14 09:00:00,25835,"2019-12-14",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36866710604186
"51717",2019-12-14 10:00:00,25836,"2019-12-14",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62270598885076
"51719",2019-12-14 11:00:00,25837,"2019-12-14",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.84786887268594
"51721",2019-12-14 12:00:00,25838,"2019-12-14",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.97613098428429
"51723",2019-12-14 13:00:00,25839,"2019-12-14",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.93319423743572
"51725",2019-12-14 14:00:00,25840,"2019-12-14",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.67163601139707
"51727",2019-12-14 15:00:00,25841,"2019-12-14",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21140751256889
"51751",2019-12-15 03:00:00,25853,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5563180111114
"51753",2019-12-15 04:00:00,25854,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43288015090156
"51755",2019-12-15 05:00:00,25855,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23015567041983
"51757",2019-12-15 06:00:00,25856,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04909077845121
"51761",2019-12-15 08:00:00,25858,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01488888614259
"51763",2019-12-15 09:00:00,25859,"2019-12-15",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16840969607779
"51765",2019-12-15 10:00:00,25860,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.386773402274
"51767",2019-12-15 11:00:00,25861,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62269558714556
"51769",2019-12-15 12:00:00,25862,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.82174969244075
"51771",2019-12-15 13:00:00,25863,"2019-12-15",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.91580234920307
"51775",2019-12-15 15:00:00,25865,"2019-12-15",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.54471892493478
"51777",2019-12-15 16:00:00,25866,"2019-12-15",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07887543198875
"51795",2019-12-16 01:00:00,25875,"2019-12-16",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12031926803617
"51799",2019-12-16 03:00:00,25877,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57727480429608
"51801",2019-12-16 04:00:00,25878,"2019-12-16",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57736598043647
"51803",2019-12-16 05:00:00,25879,"2019-12-16",12.55,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43332137400309
"51805",2019-12-16 06:00:00,25880,"2019-12-16",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22246708108015
"51807",2019-12-16 07:00:00,25881,"2019-12-16",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.04136918855346
"51813",2019-12-16 10:00:00,25884,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13985116337682
"51815",2019-12-16 11:00:00,25885,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34094459158285
"51817",2019-12-16 12:00:00,25886,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55802108261589
"51819",2019-12-16 13:00:00,25887,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.73677899426516
"51821",2019-12-16 14:00:00,25888,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.81044709063896
"51823",2019-12-16 15:00:00,25889,"2019-12-16",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71564977080462
"51845",2019-12-17 02:00:00,25900,"2019-12-17",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22418046120294
"51847",2019-12-17 03:00:00,25901,"2019-12-17",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.49882696246151
"51849",2019-12-17 04:00:00,25902,"2019-12-17",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63921576353372
"51851",2019-12-17 05:00:00,25903,"2019-12-17",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61302203404583
"51853",2019-12-17 06:00:00,25904,"2019-12-17",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44605752269318
"51893",2019-12-18 02:00:00,25924,"2019-12-18",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00550554024474
"51895",2019-12-18 03:00:00,25925,"2019-12-18",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34271797447684
"51897",2019-12-18 04:00:00,25926,"2019-12-18",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60156978711343
"51899",2019-12-18 05:00:00,25927,"2019-12-18",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71825053671444
"51901",2019-12-18 06:00:00,25928,"2019-12-18",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66283324974664
"51903",2019-12-18 07:00:00,25929,"2019-12-18",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46276987962282
"51905",2019-12-18 08:00:00,25930,"2019-12-18",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19614460255863
"51915",2019-12-18 13:00:00,25935,"2019-12-18",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05677334955976
"51917",2019-12-18 14:00:00,25936,"2019-12-18",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25511042321184
"51951",2019-12-19 07:00:00,25953,"2019-12-19",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71650541321445
"51953",2019-12-19 08:00:00,25954,"2019-12-19",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4675172056661
"51955",2019-12-19 09:00:00,25955,"2019-12-19",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14543572611448
"51967",2019-12-19 15:00:00,25961,"2019-12-19",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05316634027467
"51969",2019-12-19 16:00:00,25962,"2019-12-19",12.5,2,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25249158484976
"51971",2019-12-19 17:00:00,25963,"2019-12-19",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38679066132548
"51973",2019-12-19 18:00:00,25964,"2019-12-19",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40191959694166
"51975",2019-12-19 19:00:00,25965,"2019-12-19",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.26992065539566
"51977",2019-12-19 20:00:00,25966,"2019-12-19",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0110171645214
"51993",2019-12-20 04:00:00,25974,"2019-12-20",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3069182895703
"52001",2019-12-20 08:00:00,25978,"2019-12-20",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75635412750287
"52003",2019-12-20 09:00:00,25979,"2019-12-20",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44171445285154
"52005",2019-12-20 10:00:00,25980,"2019-12-20",12.2,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05044820156368
"52019",2019-12-20 17:00:00,25987,"2019-12-20",12.5,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0930302370558
"52021",2019-12-20 18:00:00,25988,"2019-12-20",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2825681556761
"52023",2019-12-20 19:00:00,25989,"2019-12-20",12.5,3,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36497957393009
"52043",2019-12-21 05:00:00,25999,"2019-12-21",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4719941368735
"52045",2019-12-21 06:00:00,26000,"2019-12-21",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7812689625731
"52047",2019-12-21 07:00:00,26001,"2019-12-21",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.97402536955522
"52051",2019-12-21 09:00:00,26003,"2019-12-21",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76257675992626
"52053",2019-12-21 10:00:00,26004,"2019-12-21",12.3,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37041087878451
"52073",2019-12-21 20:00:00,26014,"2019-12-21",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37260616122641
"52075",2019-12-21 21:00:00,26015,"2019-12-21",12.6,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36291101619353
"52077",2019-12-21 22:00:00,26016,"2019-12-21",12.7,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19701031824997
"52093",2019-12-22 06:00:00,26024,"2019-12-22",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63156338541236
"52095",2019-12-22 07:00:00,26025,"2019-12-22",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.92082103515241
"52097",2019-12-22 08:00:00,26026,"2019-12-22",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.07309478182509
"52099",2019-12-22 09:00:00,26027,"2019-12-22",12.4,1,"2019-12","North Point, Pier 41, San Francisco, San Francisco Bay, California",2.01362407063318
